Code LPP;Libellé;Prise en charge en sus du GHS dans le public et le privé (Oui/Non);Prise en charge en sus du GHS dans le privé à but lucratif seul (Oui/Non);Date de l'arrêté;Date JO;Date d'effet de la prise en charge en sus du GHS;Date d'effet de la radiation du code
3109996.0;endoprothèse coronaire, stent lib. biolimus, biosensors, biofreedom, diam 4,00mm ;O;O;2017-06-28 00:00:00;2017-06-30 00:00:00;2017-07-13 00:00:00;
3110195.0;rachis, prothese disque lombaire, depuy, prodisc o, plateau superieur.;O;O;2016-09-23 00:00:00;2016-09-28 00:00:00;2016-10-11 00:00:00;
3110539.0;genou, implant trochleen, cimente;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3110539.0;genou, implant trochleen, cimente;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3110580.0;endoprothese aortique thoracique, medtronic, valiant captivia, systeme modulaire, prox degres 150 mm.;O;O;2011-01-06 00:00:00;2011-01-12 00:00:00;2011-01-25 00:00:00;
3110611.0;implant exovasculaire, fermeture aag, boston, watchman;O;O;2016-06-16 00:00:00;2016-06-21 00:00:00;2016-07-04 00:00:00;
3110657.0;agrafage, suture circulaire, chirurgie conventionnelle;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3110657.0;agrafage, suture circulaire, chirurgie conventionnelle;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3110700.0;implant vasculaire, plaque d'obturation et patch, non tricote, non tisse;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;2013-03-01
3110870.0;hanche, tête fémorale, alliage métallique, smith, oxinium, 36mm.;O;O;2017-04-26 00:00:00;2017-04-28 00:00:00;2017-05-11 00:00:00;
3110999.0;endoprothese coronaire, stent lib. d'everolimus, boston, promus, diam 3,0mm;O;O;2008-01-24 00:00:00;2008-01-29 00:00:00;;2015-01-01
3110999.0;endoprothese coronaire, stent lib. d'everolimus, boston, promus, diam 3,0mm;O;O;2008-01-24 00:00:00;2008-01-29 00:00:00;2008-02-11 00:00:00;
3111243.0;osteosynthese, supplement pour traitement osteoconducteur;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3111243.0;osteosynthese, supplement pour traitement osteoconducteur;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3111250.0;reconstruction tibiale, modulaire, composant tibial, implantcast, mutars;O;O;2017-01-10 00:00:00;2017-01-12 00:00:00;2017-01-25 00:00:00;
3111390.0;hanche, tete ou tete a jupe, ceramique;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3111390.0;hanche, tete ou tete a jupe, ceramique;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3111415.0;rachis, prothese disque lombaire, ldr medical, mobidisc, plateau inferieur;O;O;2017-01-19 00:00:00;2017-01-24 00:00:00;2017-02-06 00:00:00;
3111467.0;reconstruction humerale, modulaire, insert humeral, implantcast, mutars;O;O;2017-01-10 00:00:00;2017-01-12 00:00:00;2017-01-25 00:00:00;
3111480.0;hanche, cotyle, monobloc mixte, alliage metallique, centerpulse, metasul;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2013-11-18
3111480.0;hanche, cotyle, monobloc mixte, alliage metallique, centerpulse, metasul;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3111556.0;rachis, implant d'union longitudinale, tige;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3111556.0;rachis, implant d'union longitudinale, tige;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3111562.0;implant neurologique de refection, de suspension ou d'enveloppement, <ou= 20cm2;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3111562.0;implant neurologique de refection, de suspension ou d'enveloppement, <ou= 20cm2;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3111579.0;refection paroi, non tricote non tisse,>100cm2et<ou=250cm2, cousin, intramesh w3;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3111579.0;refection paroi, non tricote non tisse,>100cm2et<ou=250cm2, cousin, intramesh w3;N;O;2007-03-30 00:00:00;2007-05-11 00:00:00;2007-05-12 00:00:00;
3111579.0;refection paroi, non tricote non tisse,>100cm2et<ou=250cm2, cousin, intramesh w3;O;O;2007-03-16 00:00:00;2007-03-27 00:00:00;2007-03-28 00:00:00;
3111591.0;endoprothese aortique thoracique, medtronic, valiant captivia, systeme modulaire, distal cw 200 mm.;O;O;2011-01-06 00:00:00;2011-01-12 00:00:00;2011-01-25 00:00:00;
3111639.0;implant refection paroi, > 250cm2 & <=450cm2, aspide, surgimesh xb;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3111639.0;implant refection paroi, > 250cm2 & <=450cm2, aspide, surgimesh xb;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-14 00:00:00;
3111705.0;endoprothese coronaire, stent lib. paclitaxel,boston, taxus elem, diam 2,25 mm;O;O;2014-11-21 00:00:00;2014-02-02 00:00:00;;2016-01-01
3111705.0;endoprothese coronaire, stent lib. paclitaxel,boston, taxus elem, diam 2,25 mm;O;O;2011-02-15 00:00:00;2011-02-18 00:00:00;2011-03-03 00:00:00;
3111875.0;implant orl, mastoidien avec pilier, pour adaptation d'une audioprothese;O;O;2012-10-03 00:00:00;2012-10-09 00:00:00;;2012-10-22
3111875.0;implant orl, mastoidien avec pilier, pour adaptation d'une audioprothese;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3111875.0;implant orl, mastoidien avec pilier, pour adaptation d'une audioprothese;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3111881.0;hanche, tête fémorale, alliage métallique, smith, oxinium, 22mm;O;O;2017-04-26 00:00:00;2017-04-28 00:00:00;2017-05-11 00:00:00;
3111970.0;osteosynthese, vis plaque avec systeme de blocage, lisse;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3111970.0;osteosynthese, vis plaque avec systeme de blocage, lisse;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3112107.0;endoprothese coronaire, stent lib everolimus,abbott,xience alpine, diam 3,25 mm;O;O;2015-11-05 00:00:00;2015-11-13 00:00:00;2015-11-26 00:00:00;
3112113.0;endoprothese coronaire, stent lib. biolimus, biosensors, biomatrix neoflex, 2,50;O;O;2016-12-06 00:00:00;2016-12-09 00:00:00;2016-12-22 00:00:00;
3112219.0;endoprothèse coronaire, stent lib. biolimus, cardinal, lumeno free, diam 2,75 mm ;O;O;2017-06-29 00:00:00;2017-07-04 00:00:00;2017-07-17 00:00:00;
3112254.0;reconstruction tibiale, modulaire, diaph. ext. charnière rotatoire stanmore mets ;O;O;2017-03-30 00:00:00;2017-04-04 00:00:00;2017-04-17 00:00:00;
3112254.0;reconstruction tibiale, modulaire, diaph. ext. charnière rotatoire stanmore mets ;O;O;2017-03-30 00:00:00;2017-04-04 00:00:00;2017-04-12 00:00:00;
3112314.0;hanche, tete et tete a jupe alliage metallique, depuy, pinnacle ultamet;O;O;2007-07-02 00:00:00;2007-07-13 00:00:00;2007-07-26 00:00:00;
3112573.0;endoprothese aortique tho, cook, zenith alpha, syst mod, corps prox cyl surmes.;O;O;2015-05-13 00:00:00;2015-05-21 00:00:00;2015-06-03 00:00:00;
3112604.0;implant refection paroi, non tricote et non tisse, > 450 cm2;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3112604.0;implant refection paroi, non tricote et non tisse, > 450 cm2;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3112604.0;implant refection paroi, non tricote et non tisse, > 450 cm2;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3112811.0;endoprothese coronaire, stent lib. biolimus, biosensors, biomatrix, diam 3,50 mm;O;O;2010-01-07 00:00:00;2010-01-15 00:00:00;2010-01-28 00:00:00;
3112834.0;endoprothese coronaire, stent lib, sirolimus, terumo, ultimaster diam 2,50 mm;O;O;2015-07-07 00:00:00;2015-07-10 00:00:00;2015-07-23 00:00:00;
3112892.0;endoprothese coronaire,stent a lib. de paclitaxel,boston, taxus, diam 3,5 mm;N;O;2007-03-20 00:00:00;2007-04-03 00:00:00;;2007-12-01
3112892.0;endoprothese coronaire,stent a lib. de paclitaxel,boston, taxus, diam 3,5 mm;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3112892.0;endoprothese coronaire,stent a lib. de paclitaxel,boston, taxus, diam 3,5 mm;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3112917.0;accessoire de fixation, vis pour implant articulaire;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3112917.0;accessoire de fixation, vis pour implant articulaire;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3112930.0;cheville, implant astragalien;N;O;2005-10-05 00:00:00;2005-10-14 00:00:00;;2005-10-04
3112930.0;cheville, implant astragalien;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3113124.0;hanche, cupule acetabulaire, wright, conserve +, resurfacage;O;O;2006-07-31 00:00:00;2006-08-25 00:00:00;2006-09-07 00:00:00;
3113130.0;osteosynthese, plaque diaphysaire, lisse, moins de 12 trous, pour femur;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3113130.0;osteosynthese, plaque diaphysaire, lisse, moins de 12 trous, pour femur;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3113288.0;endoprothese coronaire, stent lib. everolimus, abbott, xience prime, diam 3,00mm;O;O;2010-04-14 00:00:00;2010-04-20 00:00:00;2010-05-03 00:00:00;
3113354.0;endoprothese aortique, cook france, zenith flex, ztrack, jambage;O;O;2015-04-14 00:00:00;2015-04-17 00:00:00;;2015-04-30
3113354.0;endoprothese aortique, cook france, zenith flex, ztrack, jambage;O;O;2009-07-21 00:00:00;2009-08-04 00:00:00;2009-08-17 00:00:00;
3113408.0;epaule, tige humerale standard, monobloc (tete comprise);O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3113408.0;epaule, tige humerale standard, monobloc (tete comprise);O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3113437.0;endoprothèse coronaire lib. sirolimus, balton, bioss lim c, diam 2,50 mm;O;O;2017-08-29 00:00:00;2017-09-01 00:00:00;2017-09-14 00:00:00;
3113561.0;doigt, implant metacarpien ou metatarsien, monobloc, non metallique;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3113561.0;doigt, implant metacarpien ou metatarsien, monobloc, non metallique;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3113785.0;genou, implant femoral zirconium, smith, bicondylien, non cimente;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2013-03-18
3113785.0;genou, implant femoral zirconium, smith, bicondylien, non cimente;O;O;2005-07-12 00:00:00;2005-07-26 00:00:00;2005-07-27 00:00:00;
3113816.0;endoprothese coronaire, stent lib. d'everolimus, abbott, xience v, diam 4,0 mm ;O;O;2017-06-29 00:00:00;2017-07-04 00:00:00;2017-07-17 00:00:00;
3113839.0;endoprothese coronaire,stent a lib. de sirolimus,cordis,cypher select,diam2,75mm;N;O;2009-07-08 00:00:00;2009-07-14 00:00:00;;2009-07-15
3113839.0;endoprothese coronaire,stent a lib. de sirolimus,cordis,cypher select,diam2,75mm;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3113839.0;endoprothese coronaire,stent a lib. de sirolimus,cordis,cypher select,diam2,75mm;O;O;2005-11-04 00:00:00;2005-11-16 00:00:00;2005-11-17 00:00:00;
3113934.0;endoprothese coronaire,stent a lib. de paclitaxel,boston, taxus, diam 2,5 mm;N;O;2007-03-20 00:00:00;2007-04-03 00:00:00;;2007-12-01
3113934.0;endoprothese coronaire,stent a lib. de paclitaxel,boston, taxus, diam 2,5 mm;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3113934.0;endoprothese coronaire,stent a lib. de paclitaxel,boston, taxus, diam 2,5 mm;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3114052.0;reconstruction femorale, modulaire, stanmore, mets, remplacement tampon;O;O;2010-08-02 00:00:00;2010-08-26 00:00:00;2010-09-08 00:00:00;
3114129.0;osteosynthese, clou centromedullaire elastique;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3114129.0;osteosynthese, clou centromedullaire elastique;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3114230.0;implant refection paroi, > 100cm2 & <ou= 250cm2, bard, composix lp;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3114230.0;implant refection paroi, > 100cm2 & <ou= 250cm2, bard, composix lp;N;O;2008-07-07 00:00:00;2008-07-16 00:00:00;2008-07-29 00:00:00;
3114282.0; endoprothèse coronaire, stent lib. biolimus, cardinal, lumeno alpha, 3,0 mm. ;O;O;2017-06-29 00:00:00;2017-07-04 00:00:00;2017-07-17 00:00:00;
3114684.0;ligament articulaire artificiel, lars sa, genou;O;O;2009-03-09 00:00:00;2009-03-19 00:00:00;2009-03-20 00:00:00;
3114684.0;ligament articulaire artificiel, lars sa, genou;N;O;2006-08-25 00:00:00;2006-08-31 00:00:00;2006-09-01 00:00:00;
3114684.0;ligament articulaire artificiel, lars sa, genou;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3114715.0;epaule, tete ou calotte seule metallique;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3114715.0;epaule, tete ou calotte seule metallique;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3114750.0;stent intracranien auto-expansible, boston scientific sas, neuroform ez 3;O;O;2010-08-03 00:00:00;2010-08-26 00:00:00;2010-09-08 00:00:00;
3114862.0;implant vasculaire, plaque d'obturation et patch, tricote, tisse;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;2013-03-01
3114862.0;implant vasculaire, plaque d'obturation et patch, tricote, tisse;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3114939.0;rachis, implant d'ancrage, fil de cerclage, cable;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3114939.0;rachis, implant d'ancrage, fil de cerclage, cable;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3115028.0;implant osseux, anatomique, chirurgie orthopedique;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3115028.0;implant osseux, anatomique, chirurgie orthopedique;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3115092.0;endoprot coronaire, stent lib.zotarolimus, medtronic, resolute integrity,3,00 mm;O;O;2011-08-25 00:00:00;2011-08-31 00:00:00;2011-09-13 00:00:00;
3115169.0;implant cranio-maxillo-facial,plaque construction partielle mandibule,non droite;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3115169.0;implant cranio-maxillo-facial,plaque construction partielle mandibule,non droite;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3115175.0;endoprot coronaire, stent lib d'everolimus, abbott,xience xpedition,diam 2,75 mm;O;O;2013-05-02 00:00:00;2013-05-08 00:00:00;2013-05-21 00:00:00;
3115181.0;endoprot coronaire, stent lib. zotarolimus, medtronic, resolute onyx, 2,50mm.;O;O;2015-11-05 00:00:00;2015-11-13 00:00:00;2015-11-26 00:00:00;
3115212.0;osteosynthese, agrafe, quel que soit le materiau, sauf pour main et pied;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3115212.0;osteosynthese, agrafe, quel que soit le materiau, sauf pour main et pied;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3115347.0;refection paroi, non tricote non tisse,>100cm2et<ou=250cm2, tht, hi-tex;N;O;2009-03-09 00:00:00;2009-03-19 00:00:00;;2009-03-20
3115347.0;refection paroi, non tricote non tisse,>100cm2et<ou=250cm2, tht, hi-tex;N;O;2007-03-30 00:00:00;2007-05-11 00:00:00;2007-05-12 00:00:00;
3115347.0;refection paroi, non tricote non tisse,>100cm2et<ou=250cm2, tht, hi-tex;O;O;2007-03-16 00:00:00;2007-03-27 00:00:00;2007-03-28 00:00:00;
3115399.0;epaule, tige humerale de reprise ou de reconstruction, monobloc ou modulaire;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3115399.0;epaule, tige humerale de reprise ou de reconstruction, monobloc ou modulaire;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3115465.0;poignet, implant carpo-metacarpien intermediaire, articulaire;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3115465.0;poignet, implant carpo-metacarpien intermediaire, articulaire;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3115583.0;rachis, coussinet;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3115643.0;endoprot. coronaire, stent lib. everolimus, boston, promus element, diam 4,00mm;O;O;2010-03-31 00:00:00;2010-04-07 00:00:00;;2015-01-01
3115643.0;endoprot. coronaire, stent lib. everolimus, boston, promus element, diam 4,00mm;O;O;2010-03-31 00:00:00;2010-04-07 00:00:00;2010-04-20 00:00:00;
3115689.0;doigt, implant bipolaire (prothese totale) metallique ou mixte avec articulation;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3115689.0;doigt, implant bipolaire (prothese totale) metallique ou mixte avec articulation;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3115703.0;prothese osteo-integree, prodition, ponto, implant large 4,5 mm;O;O;2014-08-29 00:00:00;2014-09-03 00:00:00;2014-09-16 00:00:00;
3115927.0;endoprothese aortique, mf sas, aneurrx, corps bifurque + jambage;N;O;2007-12-17 00:00:00;2007-12-26 00:00:00;;2007-12-27
3115927.0;endoprothese aortique, mf sas, aneurrx, corps bifurque + jambage;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3115927.0;endoprothese aortique, mf sas, aneurrx, corps bifurque + jambage;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3115933.0;endoprothese coronaire lib. sirolimus, b braun, coroflex isar, diam 4,00;O;O;2015-04-07 00:00:00;2015-04-10 00:00:00;2015-04-23 00:00:00;
3116170.0;hanche, insert, polymere massif, polyethylene, zimmer, longevity.;O;O;2012-07-31 00:00:00;2012-08-08 00:00:00;2012-08-21 00:00:00;
3116335.0;hanche, insert, polymere massif, polyethylene, stryker, trident x3 36 mm.;O;O;2015-12-14 00:00:00;2015-12-18 00:00:00;2015-12-31 00:00:00;
3116424.0;endoprothese coronaire, stent lib. paclitaxel, boston, taxus elem, diam 2,50 mm;O;O;2014-11-21 00:00:00;2014-12-02 00:00:00;;2016-01-01
3116424.0;endoprothese coronaire, stent lib. paclitaxel, boston, taxus elem, diam 2,50 mm;O;O;2011-02-15 00:00:00;2011-02-18 00:00:00;2011-03-03 00:00:00;
3116476.0;urogenital, macroplastique, coloplast, volume < 2cm3, ref. np 1500;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3116476.0;urogenital, macroplastique, coloplast, volume < 2cm3, ref. np 1500;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3116507.0;endoprothese coronaire, stent lib. sirolimus, biotronik, orsiro, diam 2,75mm;O;O;2014-08-29 00:00:00;2014-09-03 00:00:00;2014-09-16 00:00:00;
3116588.0;coude, extremite inferieure, humerus, metallique;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3116588.0;coude, extremite inferieure, humerus, metallique;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3116594.0;endoprothese carotidienne, bard, bard vivexx;O;O;2009-09-03 00:00:00;2009-09-10 00:00:00;;2014-02-17
3116909.0;endoprothèse coronaire lib. sirolimus, balton, bioss lim c, diam 2,75 mm ;O;O;2017-08-29 00:00:00;2017-09-01 00:00:00;2017-09-14 00:00:00;
3116944.0;prothese osteo-integree, prodition, ponto, pilier 12 mm.;O;O;2014-08-29 00:00:00;2014-09-03 00:00:00;2014-09-16 00:00:00;
3117010.0;osteosynthese, plaque epiphysaire, adherente ou a crenage;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3117010.0;osteosynthese, plaque epiphysaire, adherente ou a crenage;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3117040.0;endoprothèse coronaire, stent lib. biolimus, cardinal, lumeno flex, 2,75 mm. ;O;O;2017-06-29 00:00:00;2017-07-04 00:00:00;2017-07-17 00:00:00;
3117369.0;implant osseux geometrique, > 5cm3 et < ou = 15cm3, depuy, conduit r;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;2013-07-24
3117369.0;implant osseux geometrique, > 5cm3 et < ou = 15cm3, depuy, conduit r;O;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3117375.0;implant digestif annulaire ajustable pour gastroplastie;O;O;2011-08-24 00:00:00;2011-09-22 00:00:00;;2011-10-05
3117375.0;implant digestif annulaire ajustable pour gastroplastie;O;O;2006-02-16 00:00:00;2006-02-28 00:00:00;2006-03-01 00:00:00;
3117375.0;implant digestif annulaire ajustable pour gastroplastie;O;O;2005-10-05 00:00:00;2005-10-14 00:00:00;2005-10-15 00:00:00;
3117487.0;osteosynthese, agrafe quadripode a memoire de forme, main et pied;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
3117487.0;osteosynthese, agrafe quadripode a memoire de forme, main et pied;N;O;2005-03-02 00:00:00;2005-05-10 00:00:00;2005-05-11 00:00:00;
3117777.0;reconstruction tibiale, modulaire, diaphyse ext. charnière fixe, stanmore, mets. ;O;O;2017-03-30 00:00:00;2017-04-04 00:00:00;2017-04-17 00:00:00;
3117872.0;endoprothèse coronaire, stent lib. biolimus, cardinal, lumeno flex, 2,25 mm.;O;O;2017-06-29 00:00:00;2017-07-04 00:00:00;2017-07-17 00:00:00;
3117910.0;genou, implant meniscal, ancre resorbable ou non, arthrex, meniscal cinch;O;O;2010-01-08 00:00:00;2010-01-15 00:00:00;2010-01-28 00:00:00;
3117978.0;osteosynthese, vis (denommee aussi cheville) secable, main et pied;N;O;2006-02-16 00:00:00;2006-02-28 00:00:00;;2006-03-15
